path,label,origin
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000177_seed20251921.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000178_seed20251922.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000179_seed20251924.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000180_seed20251926.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000181_seed20251927.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000182_seed20251928.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000183_seed20251929.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000184_seed20251930.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000185_seed20251931.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000186_seed20251932.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000187_seed20251933.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000188_seed20251934.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000189_seed20251935.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000190_seed20251936.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000191_seed20251937.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000192_seed20251938.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000193_seed20251939.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000194_seed20251940.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000195_seed20251941.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000196_seed20251943.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000197_seed20251944.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000198_seed20251946.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000199_seed20251947.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000200_seed20251948.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000201_seed20251950.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000202_seed20251951.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000203_seed20251952.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000204_seed20251953.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000205_seed20251954.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000206_seed20251955.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000207_seed20251956.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000208_seed20251957.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000209_seed20251959.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000210_seed20251960.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000211_seed20251961.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000212_seed20251963.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000213_seed20251964.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000214_seed20251965.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000215_seed20251966.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000216_seed20251967.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000217_seed20251968.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000218_seed20251969.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000219_seed20251970.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000220_seed20251971.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000221_seed20251972.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000222_seed20251973.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000223_seed20251974.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000224_seed20251975.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000225_seed20251977.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000226_seed20251979.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000227_seed20251980.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000228_seed20251981.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000229_seed20251982.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000230_seed20251984.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000231_seed20251985.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000232_seed20251987.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000233_seed20251988.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000235_seed20251991.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000236_seed20251992.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000237_seed20251993.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000238_seed20251994.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000239_seed20251996.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000240_seed20251998.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000241_seed20251999.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000242_seed20252000.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000243_seed20252001.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000244_seed20252002.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000245_seed20252003.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000246_seed20252004.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000247_seed20252006.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000248_seed20252007.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000249_seed20252008.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000250_seed20252009.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000251_seed20252010.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000252_seed20252011.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000253_seed20252013.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000254_seed20252014.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000255_seed20252016.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000257_seed20252019.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000258_seed20252020.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000259_seed20252022.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000260_seed20252023.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000261_seed20252024.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000262_seed20252026.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000263_seed20252027.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000264_seed20252028.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000265_seed20252029.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000266_seed20252030.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000267_seed20252031.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000268_seed20252033.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000269_seed20252034.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000270_seed20252035.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000271_seed20252036.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000272_seed20252039.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000273_seed20252040.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000274_seed20252041.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000275_seed20252042.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000276_seed20252044.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000277_seed20252045.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000278_seed20252046.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000279_seed20252047.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000280_seed20252048.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000281_seed20252049.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000282_seed20252050.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000283_seed20252051.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000284_seed20252052.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000285_seed20252054.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000287_seed20252056.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000288_seed20252057.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000289_seed20252058.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000290_seed20252059.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000291_seed20252060.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000292_seed20252061.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000293_seed20252062.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000294_seed20252063.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000295_seed20252065.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000296_seed20252067.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000297_seed20252069.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000298_seed20252071.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000299_seed20252073.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000300_seed20252074.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000301_seed20252075.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000302_seed20252076.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000303_seed20252077.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000304_seed20252078.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000305_seed20252079.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000306_seed20252080.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000307_seed20252081.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000308_seed20252082.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000309_seed20252084.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000310_seed20252085.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000311_seed20252086.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000312_seed20252087.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000313_seed20252089.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000314_seed20252090.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000315_seed20252091.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000316_seed20252092.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000317_seed20252093.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000318_seed20252094.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000319_seed20252095.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000320_seed20252097.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000321_seed20252098.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000322_seed20252099.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000323_seed20252100.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000324_seed20252101.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000325_seed20252102.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000326_seed20252104.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000327_seed20252105.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000328_seed20252106.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000329_seed20252107.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000330_seed20252110.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000331_seed20252113.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000332_seed20252114.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000333_seed20252115.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000334_seed20252116.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000335_seed20252117.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000336_seed20252118.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000337_seed20252119.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000338_seed20252121.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000339_seed20252122.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000340_seed20252124.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000341_seed20252125.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000342_seed20252126.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000343_seed20252127.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000344_seed20252129.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000345_seed20252130.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000346_seed20252131.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000347_seed20252132.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000348_seed20252134.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000349_seed20252135.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000350_seed20252137.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000351_seed20252139.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000352_seed20252140.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000353_seed20252141.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000354_seed20252142.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000355_seed20252143.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000356_seed20252145.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000357_seed20252146.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000358_seed20252147.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000359_seed20252148.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000360_seed20252149.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000361_seed20252151.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000362_seed20252153.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000363_seed20252154.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000364_seed20252155.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000365_seed20252156.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000366_seed20252157.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000368_seed20252160.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000369_seed20252161.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000370_seed20252162.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000371_seed20252163.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000372_seed20252165.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000373_seed20252166.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000374_seed20252167.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000375_seed20252168.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000376_seed20252169.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000378_seed20252171.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000379_seed20252172.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000380_seed20252173.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000381_seed20252174.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000382_seed20252175.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000383_seed20252176.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000384_seed20252178.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000385_seed20252179.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000386_seed20252180.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000387_seed20252182.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000388_seed20252183.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000389_seed20252184.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000390_seed20252186.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000391_seed20252187.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000392_seed20252188.png,fearful,synthetic
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000393_seed20252189.png,fearful,synthetic
