filepath,label,label_id,split
train/sad/18955.jpg,sad,3,train
train/surprise/23574.jpg,surprise,4,train
train/angry/32495.jpg,angry,0,train
train/sad/30404.jpg,sad,3,train
train/happy/16769.jpg,happy,1,train
train/neutral/22275.jpg,neutral,2,train
train/neutral/12872.jpg,neutral,2,train
train/sad/19007.jpg,sad,3,train
train/neutral/5556.jpg,neutral,2,train
train/happy/14146.jpg,happy,1,train
train/angry/14865.jpg,angry,0,train
train/surprise/33907.jpg,surprise,4,train
train/happy/5718.jpg,happy,1,train
train/surprise/12662.jpg,surprise,4,train
train/neutral/30234.jpg,neutral,2,train
train/surprise/227.jpg,surprise,4,train
train/angry/3386.jpg,angry,0,train
train/happy/20633.jpg,happy,1,train
train/sad/27699.jpg,sad,3,train
train/surprise/3615.jpg,surprise,4,train
train/surprise/16451.jpg,surprise,4,train
train/sad/19619.jpg,sad,3,train
train/sad/24588.jpg,sad,3,train
train/sad/30525.jpg,sad,3,train
train/neutral/28107.jpg,neutral,2,train
train/angry/6055.jpg,angry,0,train
train/sad/15845.jpg,sad,3,train
train/neutral/174.jpg,neutral,2,train
train/surprise/26010.jpg,surprise,4,train
train/neutral/11809.jpg,neutral,2,train
train/angry/35489.jpg,angry,0,train
train/angry/35170.jpg,angry,0,train
train/angry/28371.jpg,angry,0,train
train/sad/31868.jpg,sad,3,train
train/neutral/25980.jpg,neutral,2,train
train/sad/33603.jpg,sad,3,train
train/neutral/11505.jpg,neutral,2,train
train/surprise/27188.jpg,surprise,4,train
train/happy/569.jpg,happy,1,train
train/neutral/35424.jpg,neutral,2,train
train/happy/7218.jpg,happy,1,train
train/sad/15429.jpg,sad,3,train
train/sad/11154.jpg,sad,3,train
train/sad/20173.jpg,sad,3,train
train/surprise/20447.jpg,surprise,4,train
train/sad/30711.jpg,sad,3,train
train/sad/8184.jpg,sad,3,train
train/angry/31151.jpg,angry,0,train
train/surprise/31787.jpg,surprise,4,train
train/sad/6922.jpg,sad,3,train
train/sad/9588.jpg,sad,3,train
train/angry/5956.jpg,angry,0,train
train/surprise/9157.jpg,surprise,4,train
train/neutral/22337.jpg,neutral,2,train
train/sad/11826.jpg,sad,3,train
train/surprise/27202.jpg,surprise,4,train
train/neutral/10027.jpg,neutral,2,train
train/happy/1197.jpg,happy,1,train
train/surprise/15449.jpg,surprise,4,train
train/neutral/23828.jpg,neutral,2,train
train/sad/9492.jpg,sad,3,train
train/happy/4299.jpg,happy,1,train
train/happy/18498.jpg,happy,1,train
train/happy/35587.jpg,happy,1,train
train/happy/25603.jpg,happy,1,train
train/angry/10915.jpg,angry,0,train
train/angry/19833.jpg,angry,0,train
train/neutral/630.jpg,neutral,2,train
train/happy/2862.jpg,happy,1,train
train/angry/3850.jpg,angry,0,train
train/neutral/5344.jpg,neutral,2,train
train/happy/23619.jpg,happy,1,train
train/surprise/26136.jpg,surprise,4,train
train/happy/10469.jpg,happy,1,train
train/sad/28691.jpg,sad,3,train
train/angry/34133.jpg,angry,0,train
train/neutral/12247.jpg,neutral,2,train
train/sad/17522.jpg,sad,3,train
train/neutral/8646.jpg,neutral,2,train
train/surprise/9365.jpg,surprise,4,train
train/happy/35252.jpg,happy,1,train
train/angry/5645.jpg,angry,0,train
train/sad/15649.jpg,sad,3,train
train/neutral/28630.jpg,neutral,2,train
train/neutral/21790.jpg,neutral,2,train
train/happy/20568.jpg,happy,1,train
train/angry/31152.jpg,angry,0,train
train/sad/24667.jpg,sad,3,train
train/happy/2715.jpg,happy,1,train
train/sad/29468.jpg,sad,3,train
train/neutral/27793.jpg,neutral,2,train
train/neutral/28672.jpg,neutral,2,train
train/angry/35808.jpg,angry,0,train
train/sad/3031.jpg,sad,3,train
train/neutral/2406.jpg,neutral,2,train
train/neutral/31798.jpg,neutral,2,train
train/happy/23850.jpg,happy,1,train
train/angry/6927.jpg,angry,0,train
train/angry/15157.jpg,angry,0,train
train/neutral/14689.jpg,neutral,2,train
train/sad/31092.jpg,sad,3,train
train/happy/24442.jpg,happy,1,train
train/angry/8183.jpg,angry,0,train
train/sad/29251.jpg,sad,3,train
train/angry/28345.jpg,angry,0,train
train/angry/20183.jpg,angry,0,train
train/sad/1452.jpg,sad,3,train
train/happy/22543.jpg,happy,1,train
train/surprise/34703.jpg,surprise,4,train
train/sad/18151.jpg,sad,3,train
train/angry/16414.jpg,angry,0,train
train/sad/28916.jpg,sad,3,train
train/angry/15273.jpg,angry,0,train
train/surprise/25246.jpg,surprise,4,train
train/surprise/17492.jpg,surprise,4,train
train/sad/18925.jpg,sad,3,train
train/neutral/26780.jpg,neutral,2,train
train/sad/13594.jpg,sad,3,train
train/neutral/8601.jpg,neutral,2,train
train/surprise/3047.jpg,surprise,4,train
train/angry/7202.jpg,angry,0,train
train/surprise/24594.jpg,surprise,4,train
train/sad/26550.jpg,sad,3,train
train/angry/2656.jpg,angry,0,train
train/neutral/33708.jpg,neutral,2,train
train/neutral/23108.jpg,neutral,2,train
train/happy/19558.jpg,happy,1,train
train/angry/18970.jpg,angry,0,train
train/angry/34944.jpg,angry,0,train
train/happy/32294.jpg,happy,1,train
train/happy/28713.jpg,happy,1,train
train/sad/29097.jpg,sad,3,train
train/angry/11113.jpg,angry,0,train
train/sad/8157.jpg,sad,3,train
train/surprise/33501.jpg,surprise,4,train
train/sad/21929.jpg,sad,3,train
train/happy/19728.jpg,happy,1,train
train/happy/26872.jpg,happy,1,train
train/sad/13571.jpg,sad,3,train
train/neutral/27418.jpg,neutral,2,train
train/surprise/20822.jpg,surprise,4,train
train/angry/19243.jpg,angry,0,train
train/angry/10325.jpg,angry,0,train
train/surprise/15456.jpg,surprise,4,train
train/happy/30848.jpg,happy,1,train
train/happy/14636.jpg,happy,1,train
train/sad/16651.jpg,sad,3,train
train/angry/35489.jpg,angry,0,train
train/sad/15669.jpg,sad,3,train
train/surprise/28306.jpg,surprise,4,train
train/sad/5052.jpg,sad,3,train
train/neutral/19298.jpg,neutral,2,train
train/sad/19821.jpg,sad,3,train
train/surprise/199.jpg,surprise,4,train
train/neutral/32191.jpg,neutral,2,train
train/surprise/18310.jpg,surprise,4,train
train/surprise/5623.jpg,surprise,4,train
train/happy/14261.jpg,happy,1,train
train/angry/16981.jpg,angry,0,train
train/happy/18283.jpg,happy,1,train
train/angry/35170.jpg,angry,0,train
train/happy/29430.jpg,happy,1,train
train/angry/33160.jpg,angry,0,train
train/angry/27419.jpg,angry,0,train
train/neutral/35383.jpg,neutral,2,train
train/neutral/8937.jpg,neutral,2,train
train/happy/1023.jpg,happy,1,train
train/surprise/32866.jpg,surprise,4,train
train/angry/15444.jpg,angry,0,train
train/happy/26258.jpg,happy,1,train
train/angry/1252.jpg,angry,0,train
train/angry/2128.jpg,angry,0,train
train/neutral/22122.jpg,neutral,2,train
train/happy/12166.jpg,happy,1,train
train/neutral/32529.jpg,neutral,2,train
train/sad/7225.jpg,sad,3,train
train/happy/9133.jpg,happy,1,train
train/sad/11010.jpg,sad,3,train
train/happy/2306.jpg,happy,1,train
train/angry/28686.jpg,angry,0,train
train/happy/14745.jpg,happy,1,train
train/neutral/5916.jpg,neutral,2,train
train/neutral/4924.jpg,neutral,2,train
train/sad/18066.jpg,sad,3,train
train/surprise/32989.jpg,surprise,4,train
train/angry/11190.jpg,angry,0,train
train/neutral/26971.jpg,neutral,2,train
train/sad/23833.jpg,sad,3,train
train/surprise/33963.jpg,surprise,4,train
train/sad/6861.jpg,sad,3,train
train/happy/24275.jpg,happy,1,train
train/neutral/35584.jpg,neutral,2,train
train/neutral/14622.jpg,neutral,2,train
train/sad/18805.jpg,sad,3,train
train/sad/35056.jpg,sad,3,train
train/angry/7167.jpg,angry,0,train
train/surprise/316.jpg,surprise,4,train
train/surprise/18095.jpg,surprise,4,train
train/neutral/28028.jpg,neutral,2,train
train/neutral/14351.jpg,neutral,2,train
train/angry/32880.jpg,angry,0,train
train/surprise/8135.jpg,surprise,4,train
train/angry/16295.jpg,angry,0,train
train/surprise/26594.jpg,surprise,4,train
train/happy/23409.jpg,happy,1,train
train/neutral/16349.jpg,neutral,2,train
train/sad/19838.jpg,sad,3,train
train/surprise/2961.jpg,surprise,4,train
train/angry/22113.jpg,angry,0,train
train/angry/31581.jpg,angry,0,train
train/sad/14390.jpg,sad,3,train
train/sad/7500.jpg,sad,3,train
train/happy/4557.jpg,happy,1,train
train/angry/469.jpg,angry,0,train
train/happy/34014.jpg,happy,1,train
train/surprise/8971.jpg,surprise,4,train
train/happy/9326.jpg,happy,1,train
train/neutral/16692.jpg,neutral,2,train
train/sad/21409.jpg,sad,3,train
train/happy/20543.jpg,happy,1,train
train/sad/24436.jpg,sad,3,train
train/sad/15340.jpg,sad,3,train
train/neutral/22590.jpg,neutral,2,train
train/sad/14350.jpg,sad,3,train
train/angry/2903.jpg,angry,0,train
train/surprise/6791.jpg,surprise,4,train
train/neutral/2062.jpg,neutral,2,train
train/sad/20159.jpg,sad,3,train
train/angry/10726.jpg,angry,0,train
train/angry/25767.jpg,angry,0,train
train/angry/23159.jpg,angry,0,train
train/sad/8340.jpg,sad,3,train
train/neutral/27627.jpg,neutral,2,train
train/sad/33496.jpg,sad,3,train
train/surprise/31479.jpg,surprise,4,train
train/happy/17983.jpg,happy,1,train
train/angry/28193.jpg,angry,0,train
train/happy/14923.jpg,happy,1,train
train/sad/2003.jpg,sad,3,train
train/surprise/29798.jpg,surprise,4,train
train/neutral/29590.jpg,neutral,2,train
train/neutral/22480.jpg,neutral,2,train
train/happy/4993.jpg,happy,1,train
train/happy/19547.jpg,happy,1,train
train/neutral/3944.jpg,neutral,2,train
train/angry/16534.jpg,angry,0,train
train/angry/22685.jpg,angry,0,train
train/sad/25217.jpg,sad,3,train
train/angry/32207.jpg,angry,0,train
train/angry/33445.jpg,angry,0,train
train/neutral/15819.jpg,neutral,2,train
train/surprise/21661.jpg,surprise,4,train
train/surprise/21140.jpg,surprise,4,train
train/neutral/16149.jpg,neutral,2,train
train/happy/5078.jpg,happy,1,train
train/sad/32920.jpg,sad,3,train
train/surprise/33652.jpg,surprise,4,train
train/angry/9010.jpg,angry,0,train
train/neutral/23061.jpg,neutral,2,train
train/neutral/31884.jpg,neutral,2,train
train/sad/27986.jpg,sad,3,train
train/happy/9705.jpg,happy,1,train
train/neutral/22745.jpg,neutral,2,train
train/angry/32916.jpg,angry,0,train
train/sad/33075.jpg,sad,3,train
train/sad/22589.jpg,sad,3,train
train/happy/24135.jpg,happy,1,train
train/neutral/27505.jpg,neutral,2,train
train/happy/24108.jpg,happy,1,train
train/surprise/10408.jpg,surprise,4,train
train/neutral/11275.jpg,neutral,2,train
train/sad/14809.jpg,sad,3,train
train/surprise/2997.jpg,surprise,4,train
train/happy/2387.jpg,happy,1,train
train/sad/14191.jpg,sad,3,train
train/surprise/12056.jpg,surprise,4,train
train/happy/23606.jpg,happy,1,train
train/neutral/30055.jpg,neutral,2,train
train/angry/31613.jpg,angry,0,train
train/surprise/17404.jpg,surprise,4,train
train/neutral/10953.jpg,neutral,2,train
train/sad/2845.jpg,sad,3,train
train/neutral/15209.jpg,neutral,2,train
train/sad/22099.jpg,sad,3,train
train/surprise/24553.jpg,surprise,4,train
train/sad/27633.jpg,sad,3,train
train/happy/18335.jpg,happy,1,train
train/surprise/5040.jpg,surprise,4,train
train/surprise/19932.jpg,surprise,4,train
train/neutral/24640.jpg,neutral,2,train
train/angry/10385.jpg,angry,0,train
train/neutral/25732.jpg,neutral,2,train
train/neutral/29059.jpg,neutral,2,train
train/happy/282.jpg,happy,1,train
train/sad/10679.jpg,sad,3,train
train/happy/31200.jpg,happy,1,train
train/neutral/22481.jpg,neutral,2,train
train/sad/21144.jpg,sad,3,train
train/sad/642.jpg,sad,3,train
train/happy/17529.jpg,happy,1,train
train/angry/10439.jpg,angry,0,train
train/angry/30745.jpg,angry,0,train
train/surprise/3262.jpg,surprise,4,train
train/sad/1112.jpg,sad,3,train
train/surprise/30567.jpg,surprise,4,train
train/angry/7457.jpg,angry,0,train
train/happy/23811.jpg,happy,1,train
train/neutral/29775.jpg,neutral,2,train
train/angry/1522.jpg,angry,0,train
train/surprise/26000.jpg,surprise,4,train
train/happy/4215.jpg,happy,1,train
train/sad/28608.jpg,sad,3,train
train/surprise/13331.jpg,surprise,4,train
train/surprise/25353.jpg,surprise,4,train
train/happy/25591.jpg,happy,1,train
train/neutral/567.jpg,neutral,2,train
train/neutral/9987.jpg,neutral,2,train
train/angry/464.jpg,angry,0,train
train/surprise/2566.jpg,surprise,4,train
train/happy/4886.jpg,happy,1,train
train/neutral/15591.jpg,neutral,2,train
train/angry/4501.jpg,angry,0,train
train/sad/19617.jpg,sad,3,train
train/surprise/35354.jpg,surprise,4,train
train/happy/3612.jpg,happy,1,train
train/happy/7657.jpg,happy,1,train
train/sad/27768.jpg,sad,3,train
train/angry/19749.jpg,angry,0,train
train/angry/24683.jpg,angry,0,train
train/neutral/35861.jpg,neutral,2,train
train/neutral/9414.jpg,neutral,2,train
train/angry/13892.jpg,angry,0,train
train/happy/2877.jpg,happy,1,train
train/neutral/35840.jpg,neutral,2,train
train/sad/16599.jpg,sad,3,train
train/angry/9675.jpg,angry,0,train
train/neutral/35652.jpg,neutral,2,train
train/angry/14056.jpg,angry,0,train
train/angry/17813.jpg,angry,0,train
train/surprise/31348.jpg,surprise,4,train
train/happy/24751.jpg,happy,1,train
train/neutral/6277.jpg,neutral,2,train
train/angry/22217.jpg,angry,0,train
train/surprise/31034.jpg,surprise,4,train
train/neutral/34425.jpg,neutral,2,train
train/happy/16187.jpg,happy,1,train
train/neutral/21774.jpg,neutral,2,train
train/sad/33625.jpg,sad,3,train
train/angry/32172.jpg,angry,0,train
train/sad/5755.jpg,sad,3,train
train/angry/13182.jpg,angry,0,train
train/sad/26649.jpg,sad,3,train
train/surprise/27071.jpg,surprise,4,train
train/sad/3741.jpg,sad,3,train
train/neutral/27341.jpg,neutral,2,train
train/sad/30504.jpg,sad,3,train
train/happy/20491.jpg,happy,1,train
train/angry/18359.jpg,angry,0,train
train/neutral/22236.jpg,neutral,2,train
train/angry/30484.jpg,angry,0,train
train/neutral/102.jpg,neutral,2,train
train/happy/27083.jpg,happy,1,train
train/neutral/482.jpg,neutral,2,train
train/neutral/13119.jpg,neutral,2,train
train/surprise/14389.jpg,surprise,4,train
train/surprise/33908.jpg,surprise,4,train
train/neutral/14711.jpg,neutral,2,train
train/surprise/23102.jpg,surprise,4,train
train/surprise/9622.jpg,surprise,4,train
train/surprise/29739.jpg,surprise,4,train
train/neutral/8642.jpg,neutral,2,train
train/surprise/19151.jpg,surprise,4,train
train/surprise/19335.jpg,surprise,4,train
train/angry/16929.jpg,angry,0,train
train/sad/317.jpg,sad,3,train
train/happy/4838.jpg,happy,1,train
train/sad/23261.jpg,sad,3,train
train/neutral/8798.jpg,neutral,2,train
train/sad/16797.jpg,sad,3,train
train/angry/34728.jpg,angry,0,train
train/angry/23177.jpg,angry,0,train
train/sad/6706.jpg,sad,3,train
train/surprise/7424.jpg,surprise,4,train
train/sad/14307.jpg,sad,3,train
train/happy/28218.jpg,happy,1,train
train/neutral/25334.jpg,neutral,2,train
train/happy/6379.jpg,happy,1,train
train/happy/23002.jpg,happy,1,train
train/sad/23821.jpg,sad,3,train
train/angry/19394.jpg,angry,0,train
train/sad/26934.jpg,sad,3,train
train/happy/31850.jpg,happy,1,train
train/neutral/29809.jpg,neutral,2,train
train/neutral/25389.jpg,neutral,2,train
train/surprise/4398.jpg,surprise,4,train
train/angry/23810.jpg,angry,0,train
train/angry/35656.jpg,angry,0,train
train/happy/24602.jpg,happy,1,train
train/happy/20523.jpg,happy,1,train
train/surprise/1318.jpg,surprise,4,train
train/neutral/33058.jpg,neutral,2,train
train/happy/13884.jpg,happy,1,train
train/surprise/2392.jpg,surprise,4,train
train/neutral/21175.jpg,neutral,2,train
train/neutral/33041.jpg,neutral,2,train
train/happy/24695.jpg,happy,1,train
train/neutral/10484.jpg,neutral,2,train
train/neutral/4599.jpg,neutral,2,train
train/happy/1762.jpg,happy,1,train
train/surprise/6032.jpg,surprise,4,train
train/happy/16001.jpg,happy,1,train
train/surprise/31594.jpg,surprise,4,train
train/surprise/4915.jpg,surprise,4,train
train/angry/5129.jpg,angry,0,train
train/angry/1847.jpg,angry,0,train
train/happy/11408.jpg,happy,1,train
train/sad/8109.jpg,sad,3,train
train/surprise/16326.jpg,surprise,4,train
train/sad/27231.jpg,sad,3,train
train/sad/20716.jpg,sad,3,train
train/happy/1046.jpg,happy,1,train
train/surprise/2899.jpg,surprise,4,train
train/angry/8938.jpg,angry,0,train
train/angry/28289.jpg,angry,0,train
train/happy/31176.jpg,happy,1,train
train/neutral/20769.jpg,neutral,2,train
train/happy/14905.jpg,happy,1,train
train/neutral/35518.jpg,neutral,2,train
train/angry/31666.jpg,angry,0,train
train/angry/23437.jpg,angry,0,train
train/neutral/21956.jpg,neutral,2,train
train/neutral/14178.jpg,neutral,2,train
train/angry/18235.jpg,angry,0,train
train/sad/16840.jpg,sad,3,train
train/surprise/19660.jpg,surprise,4,train
train/angry/15805.jpg,angry,0,train
train/happy/16684.jpg,happy,1,train
train/happy/21281.jpg,happy,1,train
train/angry/13768.jpg,angry,0,train
train/happy/31679.jpg,happy,1,train
train/sad/3163.jpg,sad,3,train
train/neutral/29244.jpg,neutral,2,train
train/angry/34289.jpg,angry,0,train
train/surprise/1650.jpg,surprise,4,train
train/happy/12902.jpg,happy,1,train
train/neutral/10750.jpg,neutral,2,train
train/angry/9258.jpg,angry,0,train
train/neutral/33286.jpg,neutral,2,train
train/sad/32002.jpg,sad,3,train
train/neutral/30212.jpg,neutral,2,train
train/sad/9847.jpg,sad,3,train
train/sad/27733.jpg,sad,3,train
train/angry/17813.jpg,angry,0,train
train/angry/27612.jpg,angry,0,train
train/sad/31434.jpg,sad,3,train
train/sad/18582.jpg,sad,3,train
train/sad/6264.jpg,sad,3,train
train/angry/17448.jpg,angry,0,train
train/surprise/17900.jpg,surprise,4,train
train/neutral/30287.jpg,neutral,2,train
train/sad/12212.jpg,sad,3,train
train/surprise/5728.jpg,surprise,4,train
train/surprise/28773.jpg,surprise,4,train
train/neutral/25297.jpg,neutral,2,train
train/neutral/30311.jpg,neutral,2,train
train/angry/24004.jpg,angry,0,train
train/surprise/30048.jpg,surprise,4,train
train/neutral/28213.jpg,neutral,2,train
train/angry/11669.jpg,angry,0,train
train/happy/6982.jpg,happy,1,train
train/neutral/14123.jpg,neutral,2,train
train/angry/18947.jpg,angry,0,train
train/happy/28677.jpg,happy,1,train
train/happy/29220.jpg,happy,1,train
train/happy/16148.jpg,happy,1,train
train/angry/24708.jpg,angry,0,train
train/angry/18997.jpg,angry,0,train
train/happy/35082.jpg,happy,1,train
train/neutral/15761.jpg,neutral,2,train
train/sad/19760.jpg,sad,3,train
train/sad/11159.jpg,sad,3,train
train/happy/11078.jpg,happy,1,train
train/happy/21245.jpg,happy,1,train
train/surprise/15747.jpg,surprise,4,train
train/neutral/17087.jpg,neutral,2,train
train/neutral/395.jpg,neutral,2,train
train/angry/20076.jpg,angry,0,train
train/happy/11282.jpg,happy,1,train
train/angry/1927.jpg,angry,0,train
train/sad/27233.jpg,sad,3,train
train/happy/17263.jpg,happy,1,train
train/sad/2574.jpg,sad,3,train
train/angry/20582.jpg,angry,0,train
train/neutral/24619.jpg,neutral,2,train
train/happy/21614.jpg,happy,1,train
train/angry/6812.jpg,angry,0,train
train/angry/12048.jpg,angry,0,train
train/neutral/5993.jpg,neutral,2,train
train/sad/32715.jpg,sad,3,train
train/angry/24121.jpg,angry,0,train
train/sad/26494.jpg,sad,3,train
train/happy/287.jpg,happy,1,train
train/angry/28226.jpg,angry,0,train
train/neutral/15768.jpg,neutral,2,train
train/happy/7573.jpg,happy,1,train
train/neutral/14887.jpg,neutral,2,train
train/sad/20097.jpg,sad,3,train
train/surprise/8656.jpg,surprise,4,train
train/sad/7053.jpg,sad,3,train
train/angry/6107.jpg,angry,0,train
train/angry/4654.jpg,angry,0,train
train/neutral/10323.jpg,neutral,2,train
train/sad/35538.jpg,sad,3,train
train/happy/18444.jpg,happy,1,train
train/angry/32603.jpg,angry,0,train
train/surprise/26047.jpg,surprise,4,train
train/happy/29945.jpg,happy,1,train
train/neutral/24824.jpg,neutral,2,train
train/happy/27587.jpg,happy,1,train
train/happy/33927.jpg,happy,1,train
train/happy/6338.jpg,happy,1,train
train/happy/29566.jpg,happy,1,train
train/neutral/32576.jpg,neutral,2,train
train/surprise/12756.jpg,surprise,4,train
train/sad/21917.jpg,sad,3,train
train/angry/3277.jpg,angry,0,train
train/surprise/28888.jpg,surprise,4,train
train/happy/21180.jpg,happy,1,train
train/angry/4707.jpg,angry,0,train
train/happy/3524.jpg,happy,1,train
train/neutral/13140.jpg,neutral,2,train
train/sad/34475.jpg,sad,3,train
train/sad/17134.jpg,sad,3,train
train/sad/27210.jpg,sad,3,train
train/neutral/20659.jpg,neutral,2,train
train/happy/14712.jpg,happy,1,train
train/sad/20730.jpg,sad,3,train
train/neutral/6661.jpg,neutral,2,train
train/angry/9097.jpg,angry,0,train
train/sad/34379.jpg,sad,3,train
train/surprise/11184.jpg,surprise,4,train
train/angry/35031.jpg,angry,0,train
train/neutral/1256.jpg,neutral,2,train
train/neutral/34334.jpg,neutral,2,train
train/neutral/22595.jpg,neutral,2,train
train/sad/27762.jpg,sad,3,train
train/angry/14137.jpg,angry,0,train
train/neutral/8791.jpg,neutral,2,train
train/neutral/3568.jpg,neutral,2,train
train/neutral/13213.jpg,neutral,2,train
train/neutral/9410.jpg,neutral,2,train
train/happy/26266.jpg,happy,1,train
train/happy/22896.jpg,happy,1,train
train/angry/24002.jpg,angry,0,train
train/surprise/10392.jpg,surprise,4,train
train/sad/24140.jpg,sad,3,train
train/happy/3579.jpg,happy,1,train
train/surprise/1050.jpg,surprise,4,train
train/neutral/12420.jpg,neutral,2,train
train/happy/30610.jpg,happy,1,train
train/angry/16218.jpg,angry,0,train
train/angry/6738.jpg,angry,0,train
train/happy/4605.jpg,happy,1,train
train/happy/34658.jpg,happy,1,train
train/angry/13958.jpg,angry,0,train
train/neutral/423.jpg,neutral,2,train
train/sad/697.jpg,sad,3,train
train/neutral/12097.jpg,neutral,2,train
train/sad/33486.jpg,sad,3,train
train/surprise/6791.jpg,surprise,4,train
train/sad/32286.jpg,sad,3,train
train/neutral/29725.jpg,neutral,2,train
train/neutral/25173.jpg,neutral,2,train
train/angry/28518.jpg,angry,0,train
train/angry/31749.jpg,angry,0,train
train/happy/22363.jpg,happy,1,train
train/angry/16114.jpg,angry,0,train
train/neutral/10815.jpg,neutral,2,train
train/neutral/35646.jpg,neutral,2,train
train/neutral/7402.jpg,neutral,2,train
train/sad/24487.jpg,sad,3,train
train/happy/12978.jpg,happy,1,train
train/happy/31770.jpg,happy,1,train
train/happy/35625.jpg,happy,1,train
train/angry/6853.jpg,angry,0,train
train/surprise/23603.jpg,surprise,4,train
train/sad/13846.jpg,sad,3,train
train/happy/16372.jpg,happy,1,train
train/happy/4559.jpg,happy,1,train
train/neutral/6296.jpg,neutral,2,train
train/neutral/2893.jpg,neutral,2,train
train/angry/464.jpg,angry,0,train
train/neutral/8799.jpg,neutral,2,train
train/happy/28457.jpg,happy,1,train
train/angry/1105.jpg,angry,0,train
train/happy/13712.jpg,happy,1,train
train/surprise/25226.jpg,surprise,4,train
train/sad/22645.jpg,sad,3,train
train/surprise/22703.jpg,surprise,4,train
train/sad/17862.jpg,sad,3,train
train/neutral/32752.jpg,neutral,2,train
train/angry/13391.jpg,angry,0,train
train/angry/5934.jpg,angry,0,train
train/happy/13705.jpg,happy,1,train
train/neutral/13869.jpg,neutral,2,train
train/sad/16729.jpg,sad,3,train
train/surprise/12010.jpg,surprise,4,train
train/surprise/14503.jpg,surprise,4,train
train/angry/31505.jpg,angry,0,train
train/angry/19463.jpg,angry,0,train
train/happy/9471.jpg,happy,1,train
train/neutral/13088.jpg,neutral,2,train
train/angry/24125.jpg,angry,0,train
train/neutral/23277.jpg,neutral,2,train
train/sad/22090.jpg,sad,3,train
train/neutral/6810.jpg,neutral,2,train
train/sad/34247.jpg,sad,3,train
train/surprise/24617.jpg,surprise,4,train
train/happy/28069.jpg,happy,1,train
train/sad/17951.jpg,sad,3,train
train/surprise/6746.jpg,surprise,4,train
train/sad/24998.jpg,sad,3,train
train/happy/11990.jpg,happy,1,train
train/angry/14453.jpg,angry,0,train
train/neutral/9229.jpg,neutral,2,train
train/sad/24871.jpg,sad,3,train
train/angry/32865.jpg,angry,0,train
train/surprise/3573.jpg,surprise,4,train
train/angry/3387.jpg,angry,0,train
train/neutral/32503.jpg,neutral,2,train
train/sad/31539.jpg,sad,3,train
train/angry/28026.jpg,angry,0,train
train/neutral/4282.jpg,neutral,2,train
train/angry/10908.jpg,angry,0,train
train/neutral/8815.jpg,neutral,2,train
train/neutral/1303.jpg,neutral,2,train
train/neutral/30959.jpg,neutral,2,train
train/angry/17332.jpg,angry,0,train
train/angry/2897.jpg,angry,0,train
train/neutral/33821.jpg,neutral,2,train
train/happy/6708.jpg,happy,1,train
train/sad/24784.jpg,sad,3,train
train/sad/3037.jpg,sad,3,train
train/surprise/9337.jpg,surprise,4,train
train/sad/29204.jpg,sad,3,train
train/neutral/16786.jpg,neutral,2,train
train/angry/10874.jpg,angry,0,train
train/angry/12049.jpg,angry,0,train
train/angry/27750.jpg,angry,0,train
train/surprise/10241.jpg,surprise,4,train
train/angry/15083.jpg,angry,0,train
train/sad/18816.jpg,sad,3,train
train/happy/11861.jpg,happy,1,train
train/surprise/18241.jpg,surprise,4,train
train/happy/10449.jpg,happy,1,train
train/angry/6620.jpg,angry,0,train
train/angry/4823.jpg,angry,0,train
train/happy/14398.jpg,happy,1,train
train/neutral/21437.jpg,neutral,2,train
train/surprise/595.jpg,surprise,4,train
train/surprise/13298.jpg,surprise,4,train
train/surprise/4728.jpg,surprise,4,train
train/surprise/18515.jpg,surprise,4,train
train/happy/8442.jpg,happy,1,train
train/surprise/25880.jpg,surprise,4,train
train/surprise/29357.jpg,surprise,4,train
train/happy/11666.jpg,happy,1,train
train/surprise/11016.jpg,surprise,4,train
train/surprise/12341.jpg,surprise,4,train
train/angry/24279.jpg,angry,0,train
train/angry/23586.jpg,angry,0,train
train/happy/1591.jpg,happy,1,train
train/angry/14166.jpg,angry,0,train
train/angry/30382.jpg,angry,0,train
train/sad/27079.jpg,sad,3,train
train/angry/15471.jpg,angry,0,train
train/angry/18344.jpg,angry,0,train
train/surprise/19692.jpg,surprise,4,train
train/angry/18644.jpg,angry,0,train
train/angry/28556.jpg,angry,0,train
train/neutral/6289.jpg,neutral,2,train
train/surprise/8979.jpg,surprise,4,train
train/angry/7222.jpg,angry,0,train
train/angry/22234.jpg,angry,0,train
train/angry/25210.jpg,angry,0,train
train/neutral/18932.jpg,neutral,2,train
train/sad/7373.jpg,sad,3,train
train/angry/30709.jpg,angry,0,train
train/neutral/4219.jpg,neutral,2,train
train/neutral/19895.jpg,neutral,2,train
train/sad/10127.jpg,sad,3,train
train/surprise/10087.jpg,surprise,4,train
train/surprise/21241.jpg,surprise,4,train
train/angry/11004.jpg,angry,0,train
train/angry/27909.jpg,angry,0,train
train/happy/29631.jpg,happy,1,train
train/angry/8633.jpg,angry,0,train
train/angry/612.jpg,angry,0,train
train/surprise/8085.jpg,surprise,4,train
train/angry/28325.jpg,angry,0,train
train/neutral/24172.jpg,neutral,2,train
train/happy/18213.jpg,happy,1,train
train/happy/19562.jpg,happy,1,train
train/sad/2166.jpg,sad,3,train
train/surprise/3003.jpg,surprise,4,train
train/surprise/35164.jpg,surprise,4,train
train/surprise/32824.jpg,surprise,4,train
train/neutral/22994.jpg,neutral,2,train
